LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion (Target)
7857,47,Male,Quetta,Referral,16,5,Hot,2,Mobile,Google,0,2,0.7,17,8,87,Good,0
7858,32,Male,Faisalabad,Email,39,6,Warm,0,Tablet,Facebook,4,3,0.4,11,5,86,Good,0
7859,24,Female,Rawalpindi,Referral,21,7,Hot,9,Mobile,Facebook,0,3,0.4,16,9,52,No Payment,0
7860,50,Female,Sialkot,Organic,5,6,Warm,8,Desktop,Facebook,3,2,0.3,22,6,61,Good,0
7861,43,Female,Lahore,Social Media,34,15,Hot,0,Desktop,Facebook,4,0,0.6,5,3,162,No Payment,0
7862,31,Male,Islamabad,Email,18,6,Cold,10,Tablet,Google,1,2,0.6,22,7,77,Good,0
7863,20,Female,Lahore,Email,52,6,Cold,2,Tablet,Google,1,2,0.5,4,3,85,Good,0
7864,51,Male,Multan,Organic,30,10,Cold,2,Desktop,ReferralSite,1,1,0.1,1,9,116,Good,0
7865,26,Female,Karachi,Email,59,10,Hot,2,Mobile,Google,3,1,0.7,24,7,39,No Payment,0
7866,45,Male,Peshawar,Email,25,2,Hot,8,Desktop,Facebook,0,0,0.8,19,5,130,Good,0
7867,48,Female,Sialkot,Referral,27,3,Warm,7,Mobile,ReferralSite,0,1,0.3,18,5,88,No Payment,0
7868,53,Female,Faisalabad,Organic,7,6,Hot,5,Mobile,Direct,2,2,0.4,23,1,65,No Payment,0
7869,25,Male,Islamabad,Organic,24,13,Hot,0,Desktop,Facebook,5,2,0.5,22,4,54,No Payment,0
7870,27,Female,Gujranwala,Email,29,3,Hot,1,Desktop,Google,3,0,0.6,1,9,191,Good,0
7871,29,Male,Karachi,Social Media,7,15,Hot,10,Mobile,Twitter,4,3,0.2,14,4,197,No Payment,0
7872,45,Male,Rawalpindi,Email,21,6,Cold,8,Mobile,Direct,1,1,0.3,13,8,23,Good,0
7873,45,Female,Sialkot,Referral,36,15,Hot,4,Mobile,Google,1,1,0.7,1,1,58,Good,0
7874,57,Female,Faisalabad,Referral,33,11,Cold,9,Desktop,Facebook,1,3,0.2,8,6,151,No Payment,0
7875,26,Male,Quetta,Referral,17,9,Hot,8,Mobile,ReferralSite,1,1,0.3,8,8,33,Good,0
7876,30,Female,Faisalabad,Social Media,9,13,Hot,9,Desktop,Twitter,3,2,0.6,22,7,36,Good,0
7877,24,Male,Rawalpindi,Referral,39,6,Warm,5,Desktop,ReferralSite,2,1,0.1,24,8,182,Good,0
7878,43,Male,Multan,Social Media,29,13,Cold,9,Tablet,Google,5,3,0.7,10,0,94,No Payment,0
7879,32,Female,Karachi,Email,25,12,Hot,10,Tablet,Direct,0,0,0.4,8,5,103,Good,0
7880,41,Female,Rawalpindi,Email,20,13,Cold,3,Desktop,Twitter,5,0,0.5,11,6,74,No Payment,0
7881,32,Female,Rawalpindi,Referral,59,14,Cold,4,Tablet,Google,2,0,0.3,4,9,23,Good,0
7882,58,Female,Gujranwala,Social Media,6,9,Hot,1,Desktop,Google,4,0,0.5,9,10,22,No Payment,0
7883,45,Male,Peshawar,Social Media,44,7,Hot,9,Desktop,Direct,2,1,0.6,7,4,126,No Payment,0
7884,27,Female,Rawalpindi,Email,10,3,Hot,6,Mobile,Twitter,0,0,0.1,4,0,25,No Payment,0
7885,34,Male,Karachi,Email,8,5,Warm,6,Mobile,Twitter,3,1,0.5,23,5,63,Good,0
7886,47,Male,Islamabad,Email,21,6,Cold,5,Mobile,Facebook,3,0,0.7,16,0,51,Good,0
7887,51,Male,Sialkot,Social Media,53,2,Hot,1,Desktop,Facebook,2,0,0.3,11,5,155,Good,0
7888,37,Female,Peshawar,Email,41,10,Warm,2,Mobile,Twitter,4,3,0.7,14,3,24,Good,0
7889,57,Female,Sialkot,Social Media,12,2,Warm,1,Mobile,Twitter,0,0,0.5,20,9,62,No Payment,0
7890,57,Female,Islamabad,Organic,15,5,Cold,0,Tablet,ReferralSite,2,3,0.5,4,8,184,Good,0
7891,37,Female,Faisalabad,Referral,18,5,Warm,7,Mobile,Google,3,2,0.5,21,5,42,No Payment,0
7892,45,Male,Gujranwala,Email,40,3,Warm,3,Tablet,Twitter,5,3,0.7,1,0,39,Good,0
7893,42,Female,Karachi,Organic,11,4,Warm,9,Desktop,Twitter,3,2,0.3,6,7,87,Good,0
7894,50,Female,Sialkot,Social Media,18,10,Warm,7,Tablet,Google,0,2,0.4,16,7,47,No Payment,0
7895,58,Male,Lahore,Social Media,54,8,Warm,7,Desktop,Facebook,0,1,0.4,3,7,140,Good,0
7896,45,Male,Faisalabad,Email,36,10,Warm,2,Desktop,Twitter,5,2,0.7,19,6,148,No Payment,0
7897,51,Female,Gujranwala,Organic,54,12,Cold,2,Mobile,Twitter,5,2,0.3,15,3,123,No Payment,0
7898,52,Male,Faisalabad,Referral,19,3,Cold,4,Tablet,Facebook,4,1,0.7,7,1,158,No Payment,0
7899,37,Male,Rawalpindi,Organic,35,10,Hot,0,Tablet,Direct,3,2,0.8,5,3,148,Good,0
7900,29,Male,Gujranwala,Email,24,9,Cold,5,Tablet,Twitter,4,2,0.4,7,0,54,Good,0
7901,49,Male,Multan,Email,28,9,Cold,8,Desktop,Twitter,1,3,0.7,8,8,148,No Payment,0
7902,26,Male,Gujranwala,Email,51,12,Warm,9,Desktop,Facebook,5,3,0.5,14,2,58,Good,0
7903,27,Female,Faisalabad,Email,6,13,Cold,4,Mobile,Facebook,3,2,0.6,17,8,196,No Payment,0
7904,36,Male,Multan,Referral,15,3,Hot,4,Mobile,Google,0,0,0.2,16,7,132,No Payment,0
7905,51,Male,Islamabad,Email,51,11,Warm,1,Mobile,Twitter,2,3,0.7,7,5,55,Good,0
7906,51,Female,Faisalabad,Organic,56,14,Cold,0,Mobile,Direct,2,3,0.5,11,8,137,No Payment,0
7907,34,Male,Rawalpindi,Referral,29,9,Cold,7,Mobile,Direct,5,0,0.7,6,10,130,Good,0
7908,60,Male,Karachi,Organic,36,15,Hot,9,Desktop,ReferralSite,5,1,0.5,7,7,63,Good,0
7909,28,Female,Peshawar,Email,22,13,Cold,10,Desktop,Twitter,5,2,0.7,19,1,102,Good,0
7910,21,Female,Gujranwala,Referral,16,3,Hot,2,Mobile,ReferralSite,4,2,0.4,12,6,142,Good,0
7911,26,Male,Islamabad,Organic,25,5,Cold,3,Tablet,Direct,2,0,0.8,23,0,50,No Payment,0
7912,23,Male,Gujranwala,Organic,22,14,Warm,2,Mobile,Twitter,5,0,0.2,8,5,114,Good,0
7913,24,Female,Islamabad,Organic,59,14,Warm,0,Tablet,Twitter,5,2,0.8,2,9,181,No Payment,0
7914,51,Male,Faisalabad,Referral,37,6,Warm,8,Mobile,Twitter,3,1,0.8,19,7,127,No Payment,0
7915,21,Female,Peshawar,Organic,48,4,Hot,0,Desktop,ReferralSite,2,3,0.1,9,6,97,Good,0
7916,31,Female,Lahore,Referral,30,12,Cold,3,Mobile,Facebook,0,3,0.4,4,4,107,No Payment,0
7917,44,Male,Peshawar,Organic,44,4,Cold,8,Desktop,ReferralSite,1,1,0.7,17,4,38,Good,0
7918,58,Female,Lahore,Email,57,12,Hot,0,Desktop,Facebook,0,3,0.4,4,0,170,No Payment,0
7919,40,Female,Islamabad,Email,37,12,Hot,9,Desktop,Twitter,4,2,0.6,16,6,53,No Payment,1
7920,29,Male,Rawalpindi,Social Media,9,7,Hot,0,Desktop,Facebook,2,0,0.8,9,2,56,No Payment,0
7921,39,Female,Gujranwala,Social Media,12,7,Hot,9,Tablet,ReferralSite,4,0,0.5,22,8,178,No Payment,0
7922,59,Female,Faisalabad,Referral,18,15,Hot,3,Mobile,Facebook,1,2,0.6,21,9,68,No Payment,0
7923,59,Female,Peshawar,Email,46,12,Cold,1,Desktop,Direct,4,2,0.7,4,6,64,No Payment,0
7924,26,Female,Lahore,Organic,16,9,Hot,3,Tablet,Twitter,4,2,0.6,8,1,127,Good,0
7925,24,Female,Sialkot,Referral,56,10,Cold,3,Desktop,Twitter,4,1,0.2,5,7,37,Good,0
7926,53,Female,Rawalpindi,Referral,10,8,Hot,6,Mobile,Facebook,1,3,0.1,14,5,48,No Payment,0
7927,51,Female,Islamabad,Social Media,12,11,Hot,10,Mobile,Google,0,3,0.8,11,2,180,Good,0
7928,49,Male,Karachi,Referral,22,10,Warm,6,Tablet,ReferralSite,3,3,0.4,8,10,112,No Payment,0
7929,32,Female,Islamabad,Organic,46,7,Warm,8,Tablet,ReferralSite,4,3,0.4,18,8,110,No Payment,0
7930,38,Male,Islamabad,Email,13,12,Hot,1,Mobile,Facebook,1,3,0.3,7,3,177,Good,0
7931,51,Male,Islamabad,Email,10,11,Hot,0,Mobile,Twitter,2,2,0.5,18,0,81,Good,0
7932,51,Female,Peshawar,Email,23,5,Hot,4,Tablet,Direct,3,0,0.2,10,5,151,Good,0
7933,52,Female,Karachi,Email,16,15,Cold,6,Tablet,Google,2,1,0.4,5,10,181,Good,0
7934,36,Male,Islamabad,Organic,36,11,Warm,10,Tablet,Facebook,5,3,0.5,20,7,179,Good,0
7935,54,Male,Multan,Email,53,5,Warm,4,Desktop,Facebook,1,1,0.2,23,2,193,No Payment,0
7936,41,Male,Faisalabad,Referral,32,5,Warm,9,Mobile,Facebook,0,3,0.6,21,3,95,No Payment,0
7937,54,Male,Lahore,Referral,32,11,Cold,7,Mobile,Twitter,2,1,0.4,1,6,92,Good,0
7938,54,Male,Sialkot,Social Media,31,14,Cold,2,Mobile,Google,3,3,0.3,20,0,70,Good,0
7939,21,Female,Karachi,Referral,29,13,Hot,10,Desktop,Google,0,0,0.6,20,7,78,Good,0
7940,22,Male,Karachi,Organic,30,8,Cold,9,Desktop,ReferralSite,0,0,0.5,17,3,177,Good,0
7941,47,Male,Multan,Referral,7,6,Cold,9,Mobile,ReferralSite,2,3,0.6,1,3,192,No Payment,0
7942,27,Male,Lahore,Email,5,15,Warm,6,Mobile,Google,5,0,0.5,11,4,93,No Payment,0
7943,44,Male,Lahore,Referral,51,10,Warm,2,Tablet,ReferralSite,2,3,0.6,3,10,120,No Payment,0
7944,48,Male,Karachi,Referral,25,9,Cold,6,Desktop,Google,5,2,0.2,12,3,175,No Payment,0
7945,40,Female,Lahore,Social Media,28,3,Warm,1,Desktop,Google,5,0,0.8,14,10,145,No Payment,0
7946,44,Female,Islamabad,Social Media,11,13,Hot,5,Desktop,Direct,1,1,0.6,3,0,193,No Payment,0
7947,48,Male,Quetta,Social Media,30,5,Hot,0,Tablet,Twitter,0,1,0.5,10,10,179,Good,0
7948,49,Female,Quetta,Social Media,17,10,Cold,10,Tablet,Direct,5,1,0.8,16,8,75,Good,0
7949,22,Male,Rawalpindi,Social Media,60,8,Hot,2,Desktop,Direct,2,3,0.7,19,9,194,No Payment,0
7950,22,Male,Sialkot,Organic,47,13,Warm,4,Desktop,Facebook,4,3,0.3,6,8,157,No Payment,0
7951,31,Male,Multan,Organic,49,15,Warm,9,Tablet,ReferralSite,2,2,0.7,15,9,147,Good,0
7952,55,Female,Sialkot,Email,13,6,Hot,6,Desktop,Facebook,4,2,0.4,21,1,82,No Payment,0
7953,39,Male,Quetta,Social Media,29,12,Cold,2,Tablet,Google,3,3,0.3,19,2,69,Good,0
7954,30,Male,Islamabad,Organic,54,4,Hot,10,Tablet,Google,0,1,0.8,20,0,95,Good,0
7955,51,Male,Gujranwala,Email,14,5,Warm,3,Desktop,Direct,0,2,0.6,21,1,100,No Payment,0
7956,47,Male,Islamabad,Email,60,2,Cold,10,Mobile,Twitter,4,0,0.1,19,9,31,Good,0
7957,28,Female,Karachi,Organic,55,7,Hot,10,Desktop,ReferralSite,2,1,0.3,11,2,164,Good,0
7958,39,Male,Karachi,Organic,53,8,Hot,7,Mobile,Direct,3,0,0.8,18,0,61,No Payment,0
7959,44,Female,Peshawar,Email,51,4,Warm,1,Desktop,Direct,3,2,0.7,12,4,149,Good,0
7960,51,Female,Quetta,Social Media,49,13,Cold,6,Desktop,Direct,2,3,0.2,3,7,113,No Payment,0
7961,27,Male,Gujranwala,Organic,43,2,Warm,1,Mobile,Google,3,2,0.7,21,0,122,No Payment,0
7962,56,Male,Rawalpindi,Organic,38,13,Hot,3,Desktop,Twitter,3,1,0.1,10,7,67,Good,0
7963,51,Male,Multan,Social Media,23,8,Hot,3,Desktop,Twitter,0,3,0.1,19,0,131,No Payment,0
7964,55,Male,Peshawar,Referral,26,14,Warm,9,Desktop,Direct,4,3,0.3,22,2,197,No Payment,0
7965,54,Female,Lahore,Organic,12,15,Cold,1,Desktop,Direct,5,2,0.7,3,10,105,No Payment,0
7966,56,Male,Quetta,Organic,16,7,Hot,6,Mobile,Direct,2,1,0.7,20,5,55,No Payment,0
7967,50,Female,Islamabad,Social Media,50,2,Warm,1,Tablet,Direct,5,1,0.2,2,10,59,Good,0
7968,50,Male,Lahore,Social Media,22,12,Hot,0,Mobile,Facebook,3,1,0.3,23,6,87,No Payment,0
7969,55,Male,Karachi,Email,38,11,Warm,0,Mobile,Google,2,3,0.5,18,1,172,No Payment,0
7970,30,Male,Rawalpindi,Social Media,9,6,Cold,0,Desktop,ReferralSite,4,3,0.5,2,0,136,No Payment,0
7971,52,Male,Quetta,Social Media,27,6,Cold,4,Mobile,Direct,4,0,0.4,10,7,173,No Payment,0
7972,23,Female,Peshawar,Social Media,38,13,Hot,1,Desktop,ReferralSite,3,1,0.5,12,7,177,Good,0
7973,45,Male,Lahore,Referral,24,13,Hot,1,Tablet,Twitter,4,3,0.4,11,5,53,Good,0
7974,36,Male,Rawalpindi,Email,36,3,Warm,6,Tablet,Direct,2,3,0.8,14,6,133,Good,0
7975,51,Female,Gujranwala,Social Media,53,15,Cold,7,Mobile,Google,3,3,0.5,5,1,190,Good,0
7976,57,Female,Rawalpindi,Email,48,2,Cold,8,Tablet,Google,4,1,0.4,24,7,129,No Payment,0
7977,44,Female,Sialkot,Referral,25,11,Hot,9,Mobile,Direct,3,3,0.3,2,7,44,Good,0
7978,59,Male,Lahore,Referral,14,13,Cold,3,Desktop,Facebook,5,3,0.4,4,7,44,Good,0
7979,42,Male,Karachi,Referral,13,3,Cold,5,Tablet,ReferralSite,1,0,0.3,12,4,192,No Payment,0
7980,38,Male,Karachi,Organic,27,5,Cold,0,Desktop,Direct,3,3,0.2,22,2,74,Good,0
7981,40,Female,Islamabad,Email,11,7,Cold,7,Desktop,Twitter,3,1,0.6,10,7,177,Good,0
7982,23,Female,Lahore,Email,51,2,Hot,2,Mobile,Twitter,1,1,0.3,10,1,180,No Payment,0
7983,21,Female,Peshawar,Organic,35,5,Warm,10,Desktop,ReferralSite,0,0,0.8,17,1,93,No Payment,0
7984,57,Male,Quetta,Social Media,14,8,Hot,9,Tablet,ReferralSite,2,2,0.2,3,2,131,Good,0
7985,22,Male,Karachi,Organic,32,15,Warm,7,Mobile,Facebook,4,0,0.8,5,4,59,No Payment,0
7986,28,Male,Islamabad,Email,53,15,Warm,9,Tablet,Google,3,2,0.7,14,3,166,Good,0
7987,43,Female,Rawalpindi,Email,54,9,Hot,8,Desktop,ReferralSite,0,1,0.4,14,1,113,Good,0
7988,42,Male,Gujranwala,Organic,39,13,Warm,10,Mobile,Direct,0,2,0.1,11,9,118,Good,0
7989,57,Male,Lahore,Organic,48,10,Cold,3,Tablet,ReferralSite,3,0,0.6,18,9,197,Good,0
7990,21,Female,Quetta,Email,34,6,Cold,9,Desktop,ReferralSite,0,0,0.5,20,2,30,Good,0
7991,60,Female,Quetta,Organic,24,15,Hot,5,Mobile,Twitter,5,3,0.6,7,3,92,No Payment,0
7992,41,Female,Sialkot,Email,60,7,Warm,9,Mobile,Direct,3,0,0.3,19,1,67,No Payment,0
7993,44,Female,Rawalpindi,Email,56,13,Cold,2,Tablet,Google,2,2,0.2,14,10,193,No Payment,0
7994,26,Female,Sialkot,Email,33,2,Warm,0,Mobile,Facebook,2,0,0.6,11,7,112,Good,0
7995,47,Female,Islamabad,Organic,23,10,Cold,5,Desktop,Google,4,3,0.8,6,2,45,Good,0
7996,42,Male,Islamabad,Organic,22,8,Warm,8,Tablet,ReferralSite,3,1,0.3,19,9,134,No Payment,0
7997,42,Female,Islamabad,Email,12,14,Warm,3,Mobile,Direct,5,2,0.7,12,1,151,Good,0
7998,46,Female,Gujranwala,Referral,38,7,Warm,6,Desktop,Twitter,1,2,0.1,2,1,133,No Payment,0
7999,42,Male,Rawalpindi,Social Media,30,4,Warm,10,Desktop,ReferralSite,5,0,0.7,5,4,92,Good,0
8000,23,Male,Gujranwala,Organic,21,11,Cold,0,Desktop,Facebook,3,0,0.6,24,1,163,Good,0
8001,35,Female,Karachi,Referral,56,4,Hot,6,Desktop,Twitter,1,3,0.5,14,1,28,Good,0
8002,35,Female,Peshawar,Organic,37,5,Cold,8,Desktop,Twitter,4,2,0.2,5,3,125,No Payment,0
8003,35,Male,Peshawar,Email,35,13,Hot,10,Tablet,Twitter,1,0,0.4,19,6,90,No Payment,0
8004,39,Male,Quetta,Social Media,24,12,Hot,8,Desktop,Twitter,3,1,0.7,14,6,94,Good,0
8005,57,Male,Gujranwala,Organic,47,4,Hot,5,Desktop,ReferralSite,1,3,0.2,4,5,68,No Payment,0
8006,25,Female,Multan,Referral,6,14,Hot,0,Mobile,Twitter,3,2,0.6,7,4,70,No Payment,0
8007,24,Female,Sialkot,Email,23,11,Warm,9,Desktop,Twitter,1,1,0.6,22,3,131,Good,0
8008,39,Female,Multan,Referral,14,3,Warm,0,Desktop,Direct,3,0,0.3,20,5,35,Good,0
8009,27,Male,Faisalabad,Email,29,12,Warm,2,Desktop,ReferralSite,5,2,0.5,1,8,138,Good,0
8010,41,Female,Rawalpindi,Social Media,34,2,Warm,3,Mobile,Google,1,0,0.2,3,6,110,Good,0
8011,30,Female,Gujranwala,Organic,39,2,Warm,10,Mobile,Facebook,4,0,0.6,17,7,120,Good,0
8012,21,Female,Faisalabad,Social Media,26,3,Cold,6,Desktop,Google,0,3,0.3,4,6,97,No Payment,0
8013,54,Male,Rawalpindi,Referral,42,7,Warm,6,Desktop,Facebook,2,2,0.5,4,3,111,No Payment,0
8014,40,Female,Faisalabad,Social Media,25,6,Cold,0,Tablet,ReferralSite,2,3,0.1,6,2,22,No Payment,0
8015,22,Female,Gujranwala,Email,38,12,Warm,3,Mobile,Google,5,3,0.7,15,9,40,Good,0
8016,49,Male,Islamabad,Referral,9,8,Hot,1,Desktop,ReferralSite,2,3,0.2,20,8,181,Good,0
8017,47,Female,Gujranwala,Referral,31,4,Hot,8,Tablet,Direct,3,0,0.2,3,0,81,Good,0
8018,56,Female,Peshawar,Referral,27,15,Hot,7,Desktop,Google,3,0,0.3,16,9,151,Good,0
8019,52,Male,Peshawar,Social Media,40,14,Hot,3,Mobile,ReferralSite,1,2,0.8,13,4,56,No Payment,0
8020,46,Male,Rawalpindi,Organic,18,2,Warm,8,Tablet,ReferralSite,3,0,0.6,3,6,42,No Payment,0
8021,37,Female,Karachi,Email,13,14,Warm,6,Mobile,Google,2,0,0.8,10,3,189,Good,0
8022,21,Male,Faisalabad,Referral,39,13,Hot,6,Desktop,ReferralSite,5,2,0.6,19,9,66,No Payment,0
8023,50,Male,Gujranwala,Social Media,32,12,Warm,0,Tablet,Google,3,2,0.2,18,4,56,No Payment,0
8024,57,Male,Islamabad,Email,33,12,Hot,6,Tablet,Twitter,0,2,0.4,5,7,159,No Payment,0
8025,21,Female,Lahore,Social Media,38,8,Warm,0,Tablet,Google,4,0,0.2,24,2,65,No Payment,0
8026,40,Male,Karachi,Referral,56,5,Cold,3,Tablet,Direct,0,3,0.5,23,8,106,Good,0
8027,44,Male,Multan,Referral,23,12,Hot,7,Mobile,Direct,5,2,0.4,24,2,75,Good,0
8028,56,Male,Lahore,Referral,39,11,Hot,6,Mobile,ReferralSite,1,2,0.5,5,9,81,No Payment,0
8029,44,Female,Rawalpindi,Referral,31,15,Cold,2,Mobile,Facebook,5,1,0.5,7,4,182,Good,0
8030,40,Female,Quetta,Referral,46,3,Cold,2,Desktop,Direct,5,3,0.2,14,0,55,Good,0
8031,56,Male,Peshawar,Referral,59,6,Warm,10,Mobile,Google,4,0,0.5,17,3,192,No Payment,0
8032,26,Female,Peshawar,Social Media,44,12,Warm,0,Tablet,ReferralSite,4,1,0.4,15,8,141,Good,0
8033,51,Male,Multan,Email,8,14,Hot,0,Desktop,Direct,0,0,0.2,2,0,27,No Payment,0
8034,26,Male,Rawalpindi,Email,57,8,Warm,3,Desktop,Twitter,2,2,0.2,4,10,84,No Payment,0
8035,33,Male,Sialkot,Email,27,7,Warm,2,Mobile,ReferralSite,0,0,0.3,14,10,124,Good,0
8036,41,Male,Lahore,Referral,18,14,Cold,10,Mobile,Direct,4,3,0.6,8,10,161,Good,1
8037,51,Male,Multan,Social Media,8,9,Cold,8,Desktop,Facebook,3,0,0.1,12,6,58,Good,0
8038,52,Female,Rawalpindi,Social Media,60,15,Cold,1,Desktop,Twitter,3,2,0.3,13,1,152,No Payment,0
8039,41,Female,Karachi,Organic,5,2,Cold,3,Desktop,Facebook,5,3,0.1,9,0,71,No Payment,0
8040,30,Male,Islamabad,Referral,45,6,Hot,1,Desktop,Direct,3,3,0.6,22,4,77,Good,0
8041,59,Female,Sialkot,Email,33,7,Hot,10,Mobile,Twitter,0,3,0.7,17,0,150,No Payment,0
8042,39,Male,Quetta,Social Media,41,5,Warm,9,Tablet,Twitter,2,1,0.5,10,0,167,Good,0
8043,43,Male,Peshawar,Organic,13,15,Warm,2,Desktop,Direct,0,3,0.7,6,0,60,Good,0
8044,47,Male,Sialkot,Email,13,15,Hot,6,Mobile,Facebook,4,0,0.5,13,9,20,Good,0
8045,32,Female,Multan,Social Media,53,7,Cold,6,Tablet,ReferralSite,2,0,0.5,22,2,168,Good,0
8046,51,Female,Multan,Organic,52,12,Hot,9,Mobile,Twitter,1,0,0.2,17,2,93,No Payment,0
8047,60,Female,Gujranwala,Social Media,11,6,Warm,0,Tablet,Facebook,3,0,0.6,7,4,66,Good,0
8048,24,Male,Peshawar,Referral,20,13,Cold,7,Tablet,Twitter,4,1,0.2,19,0,46,Good,0
8049,54,Female,Islamabad,Email,45,14,Cold,9,Tablet,Direct,3,3,0.2,15,5,123,No Payment,0
8050,33,Female,Islamabad,Social Media,29,10,Hot,10,Tablet,Google,5,2,0.2,15,5,70,Good,0
8051,38,Female,Gujranwala,Email,39,11,Hot,6,Desktop,ReferralSite,4,3,0.2,4,10,73,No Payment,0
8052,36,Male,Islamabad,Referral,47,2,Cold,0,Desktop,Google,1,3,0.5,21,6,185,Good,0
8053,23,Male,Sialkot,Referral,6,6,Cold,2,Desktop,Direct,0,0,0.6,22,9,65,No Payment,0
8054,39,Female,Multan,Referral,19,3,Cold,0,Mobile,Google,1,3,0.5,17,6,135,Good,0
8055,56,Female,Gujranwala,Social Media,5,8,Cold,0,Tablet,Google,4,3,0.4,19,8,67,No Payment,0
8056,45,Female,Quetta,Email,31,15,Hot,3,Tablet,Facebook,0,2,0.6,8,10,171,Good,0
8057,34,Female,Sialkot,Social Media,29,15,Warm,5,Mobile,Google,3,1,0.7,6,6,36,Good,0
8058,59,Female,Quetta,Email,49,8,Warm,7,Desktop,Google,3,3,0.4,7,7,184,Good,0
8059,25,Female,Islamabad,Email,44,7,Hot,6,Mobile,Twitter,3,3,0.8,16,4,149,No Payment,0
8060,57,Female,Sialkot,Email,28,10,Cold,10,Mobile,Direct,4,0,0.2,22,2,28,Good,0
8061,26,Male,Peshawar,Social Media,7,8,Cold,8,Desktop,Twitter,3,1,0.3,5,5,144,Good,0
8062,57,Female,Karachi,Organic,30,9,Warm,9,Mobile,Google,0,1,0.2,17,4,120,No Payment,0
8063,41,Male,Islamabad,Social Media,51,6,Hot,2,Mobile,ReferralSite,0,0,0.3,6,10,173,No Payment,0
8064,37,Male,Multan,Email,16,9,Warm,2,Desktop,Direct,2,1,0.3,11,1,110,No Payment,0
8065,24,Female,Lahore,Email,55,15,Hot,5,Desktop,Twitter,3,3,0.7,5,6,84,No Payment,0
8066,56,Female,Islamabad,Organic,31,15,Cold,0,Tablet,Facebook,3,2,0.5,13,1,99,Good,0
8067,53,Male,Karachi,Organic,49,7,Warm,7,Mobile,Twitter,5,3,0.1,6,8,180,Good,0
8068,50,Female,Multan,Referral,32,14,Warm,5,Desktop,Facebook,1,2,0.3,9,10,89,Good,0
8069,47,Female,Lahore,Referral,40,15,Hot,6,Tablet,Google,4,2,0.6,7,5,98,Good,1
8070,33,Male,Sialkot,Referral,53,12,Hot,10,Mobile,Facebook,3,3,0.5,20,6,126,Good,0
8071,42,Male,Gujranwala,Organic,12,13,Warm,0,Desktop,ReferralSite,3,1,0.7,7,8,110,No Payment,0
8072,24,Male,Islamabad,Email,42,7,Hot,6,Tablet,Facebook,0,1,0.4,1,0,129,No Payment,0
8073,39,Female,Islamabad,Referral,55,4,Cold,10,Desktop,Direct,5,2,0.5,24,10,30,Good,0
8074,52,Female,Islamabad,Organic,12,8,Cold,5,Mobile,Google,1,1,0.3,8,4,90,No Payment,0
8075,39,Male,Faisalabad,Referral,51,8,Warm,4,Desktop,Twitter,2,0,0.6,9,2,171,No Payment,0
8076,47,Female,Quetta,Social Media,14,5,Cold,6,Tablet,Direct,5,0,0.6,2,3,84,No Payment,0
8077,54,Female,Karachi,Referral,12,10,Hot,8,Tablet,Direct,1,0,0.7,9,9,65,No Payment,0
8078,40,Male,Multan,Referral,33,2,Hot,7,Tablet,Twitter,2,1,0.8,1,2,98,No Payment,0
8079,32,Male,Karachi,Social Media,51,15,Warm,9,Tablet,Google,0,1,0.3,7,0,49,Good,0
8080,46,Male,Faisalabad,Referral,8,12,Cold,3,Tablet,Google,5,3,0.3,3,0,126,Good,0
8081,45,Female,Gujranwala,Referral,32,13,Hot,6,Tablet,Facebook,1,1,0.4,14,8,54,No Payment,0
8082,36,Female,Multan,Referral,57,6,Hot,3,Desktop,Google,0,2,0.4,10,2,32,No Payment,0
8083,59,Female,Multan,Email,20,7,Hot,4,Mobile,ReferralSite,1,1,0.7,22,1,90,Good,0
8084,52,Male,Rawalpindi,Email,41,8,Cold,5,Desktop,Direct,1,3,0.2,2,4,188,Good,0
8085,49,Female,Multan,Email,5,3,Warm,9,Desktop,Twitter,4,0,0.7,14,6,159,No Payment,0
8086,55,Male,Peshawar,Social Media,20,8,Cold,2,Tablet,ReferralSite,0,2,0.7,21,1,110,Good,0
8087,31,Male,Rawalpindi,Social Media,9,10,Warm,3,Desktop,Facebook,5,2,0.7,2,1,162,Good,0
8088,21,Male,Islamabad,Referral,27,5,Cold,8,Desktop,Direct,0,0,0.3,12,9,59,Good,0
8089,60,Male,Peshawar,Referral,29,4,Cold,7,Desktop,Direct,3,2,0.1,2,5,191,No Payment,0
8090,53,Female,Peshawar,Email,46,15,Hot,10,Tablet,Google,4,1,0.2,18,7,142,Good,0
8091,31,Male,Gujranwala,Email,40,15,Warm,2,Desktop,Facebook,2,1,0.6,11,1,73,No Payment,0
8092,56,Female,Karachi,Social Media,17,12,Cold,7,Mobile,ReferralSite,1,2,0.3,9,3,61,No Payment,0
8093,51,Female,Multan,Social Media,12,7,Warm,0,Desktop,Facebook,1,2,0.7,5,1,21,No Payment,0
8094,33,Male,Sialkot,Email,16,8,Cold,10,Tablet,Facebook,2,0,0.6,3,2,133,Good,0
8095,49,Male,Rawalpindi,Organic,55,13,Warm,10,Tablet,Direct,3,2,0.1,3,9,39,Good,0
8096,37,Female,Multan,Social Media,34,12,Hot,5,Desktop,Facebook,3,3,0.7,16,8,46,Good,0
